YEAR,MONTH,LOCATION,SURFACE_WATER_TEMP,MIDDLE_WATER_TEMP,BOTTOM_WATER_TEMP,PH_LEVEL,AMMONIA,NITRATE_NITRITE,PHOSPHATE,DISSOLVED_OXYGEN
2015,1,Aya Talisay,0.735294117647058,0.520325203252032,0.297297297297297,0.409090909090909,0.0225225225225225,0.0052910052910052,0.0696022727272727,0.340836012861736
2015,1,Balakilong Laurel,0.75,0.512195121951219,0.243243243243243,0.49025974025974,0.0765765765765765,0.0052910052910052,0.0696022727272727,0.52572347266881
2015,1,Bañaga Agoncillo,0.723529411764705,0.552845528455284,0.243243243243243,0.409090909090909,0.0855855855855855,0.0035273368606701,0.0696022727272727,0.212218649517684
2015,1,Berinayan Laurel,0.758823529411764,0.512195121951219,0.256756756756757,0.327922077922077,0.09009009009009,0.0105820105820105,0.0696022727272727,0.485530546623794
2015,1,Bilibinwang Agoncillo,0.702941176470588,0.504065040650406,0.256756756756757,0.409090909090909,0.099099099099099,0.0035273368606701,0.0696022727272727,0.27652733118971
2015,1,Buso Buso Laurel,0.729411764705882,0.528455284552845,0.256756756756757,0.409090909090909,0.103603603603603,0.0035273368606701,0.0696022727272727,0.533762057877813
2015,1,Leviste Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2015,1,Manalao Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2015,1,Mataas na Kahoy,0.764705882352941,0.550135501355013,0.342342342342342,0.686147186147186,0.0705705705705705,0.0170487948265726,0.0696022727272727,0.398713826366559
2015,1,Quiling Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2015,1,Sampaloc Talisay,0.752941176470588,0.520325203252032,0.256756756756757,0.409090909090909,0.189189189189189,0.0088183421516754,0.0696022727272727,0.5016077170418
2015,1,San Isidro Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2015,1,San Nicolas,0.787254901960784,0.574525745257452,0.31081081081081,0.685064935064934,0.087087087087087,0.0176366843033509,0.0696022727272727,0.478295819935691
2015,1,Subic Ilaya Agoncilo,0.7,0.528455284552845,0.27027027027027,0.49025974025974,0.081081081081081,0.0035273368606701,0.0696022727272727,0.212218649517684
2015,1,Tanauan,0.705882352941176,0.48780487804878,0.243243243243243,0.49025974025974,0.027027027027027,0.0088183421516754,0.0696022727272727,0.389067524115755
2015,1,Tumaway Talisay,0.73235294117647,0.552845528455284,0.337837837837837,0.49025974025974,0.0405405405405405,0.0105820105820105,0.0696022727272727,0.445337620578778
2016,1,Aya Talisay,0.7,0.544715447154471,0.297297297297297,0.49025974025974,0.072072072072072,0.0035273368606701,0.0696022727272727,0.274115755627009
2016,1,Balakilong Laurel,0.717647058823529,0.593495934959349,0.351351351351351,0.571428571428571,0.112612612612612,0.0088183421516754,0.0696022727272727,0.290192926045016
2016,1,Bañaga Agoncillo,0.714705882352941,0.585365853658536,0.351351351351351,0.49025974025974,0.112612612612612,0.0141093474426807,0.0696022727272727,0.235530546623794
2016,1,Berinayan Laurel,0.711764705882352,0.560975609756097,0.243243243243243,0.409090909090909,0.202702702702702,0.0070546737213403,0.0696022727272727,0.248392282958199
2016,1,Bilibinwang Agoncillo,0.711764705882352,0.56910569105691,0.378378378378378,0.571428571428571,0.108108108108108,0.0158730158730158,0.0696022727272727,0.266881028938906
2016,1,Buso Buso Laurel,0.711764705882352,0.544715447154471,0.27027027027027,0.49025974025974,0.153153153153153,0.0105820105820105,0.0696022727272727,0.258038585209003
2016,1,Leviste Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2016,1,Manalao Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2016,1,Mataas na Kahoy,0.729411764705882,0.455284552845528,0.189189189189189,0.571428571428571,0.0855855855855855,0.0088183421516754,0.0696022727272727,0.32636655948553
2016,1,Quiling Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2016,1,Sampaloc Talisay,0.714705882352941,0.439024390243902,0.189189189189189,0.49025974025974,0.157657657657657,0.0070546737213403,0.0696022727272727,0.2524115755627
2016,1,San Isidro Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2016,1,San Nicolas,0.7,0.504065040650406,0.189189189189189,0.571428571428571,0.0855855855855855,0.0070546737213403,0.0696022727272727,0.362540192926045
2016,1,Subic Ilaya Agoncilo,0.705882352941176,0.56910569105691,0.283783783783784,0.409090909090909,0.162162162162162,0.0123456790123456,0.0696022727272727,0.35209003215434
2016,1,Tanauan,0.720588235294117,0.504065040650406,0.310810810810811,0.571428571428571,0.103603603603603,0.0052910052910052,0.0696022727272727,0.303858520900321
2016,1,Tumaway Talisay,0.7,0.536585365853658,0.297297297297297,0.571428571428571,0.103603603603603,0.0088183421516754,0.0696022727272727,0.266881028938906
2017,1,Aya Talisay,0.694117647058823,0.552845528455284,0.351351351351351,0.162337662337662,0.072072072072072,0.0088183421516754,0.0696022727272727,0.405948553054662
2017,1,Balakilong Laurel,0.702941176470588,0.560975609756097,0.364864864864864,0.243506493506493,0.072072072072072,0.0987654320987654,0.0696022727272727,0.319131832797427
2017,1,Bañaga Agoncillo,0.705882352941176,0.552845528455284,0.351351351351351,0.188311688311688,0.0765765765765765,0.0128747795414462,0.0696022727272727,0.237942122186495
2017,1,Berinayan Laurel,0.708823529411764,0.560975609756097,0.378378378378378,0.207792207792207,0.09009009009009,0.0934744268077601,0.0696022727272727,0.30225080385852
2017,1,Bilibinwang Agoncillo,0.697058823529411,0.552845528455284,0.351351351351351,0.22077922077922,0.0765765765765765,0.0088183421516754,0.0696022727272727,0.334405144694533
2017,1,Buso Buso Laurel,0.711764705882352,0.585365853658536,0.418918918918919,0.201298701298701,0.081081081081081,0.0088183421516754,0.0696022727272727,0.290996784565916
2017,1,Leviste Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2017,1,Manalao Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2017,1,Mataas na Kahoy,0.694117647058823,0.504065040650406,0.243243243243243,0.188311688311688,0.081081081081081,0.001058201058201,0.0696022727272727,0.447749196141479
2017,1,Quiling Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2017,1,Sampaloc Talisay,0.705882352941176,0.552845528455284,0.472972972972972,0.152597402597402,0.121621621621621,0.0105820105820105,0.0696022727272727,0.441318327974276
2017,1,San Isidro Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2017,1,San Nicolas,0.791176470588235,0.571815718157181,0.369369369369369,0.573593073593073,0.156156156156156,0.0270429159318048,0.0696022727272727,0.502679528403001
2017,1,Subic Ilaya Agoncilo,0.711764705882352,0.56910569105691,0.351351351351351,0.269480519480519,0.0405405405405405,0.0088183421516754,0.0696022727272727,0.485530546623794
2017,1,Tanauan,0.691176470588235,0.528455284552845,0.283783783783784,0.142857142857142,0.117117117117117,0.019400352733686,0.0696022727272727,0.438102893890675
2017,1,Tumaway Talisay,0.691176470588235,0.520325203252032,0.27027027027027,0.155844155844155,0.135135135135135,0.0052910052910052,0.0696022727272727,0.345659163987138
2018,1,Aya Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2018,1,Balakilong Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2018,1,Bañaga Agoncillo,0.767647058823529,0.723577235772358,0.506756756756757,0.555194805194805,0.164414414414414,0.0141093474426807,0.088778409090909,0.27612540192926
2018,1,Berinayan Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2018,1,Bilibinwang Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2018,1,Buso Buso Laurel,0.764705882352941,0.621951219512195,0.418918918918919,0.548701298701298,0.182432432432432,0.0132275132275132,0.0951704545454545,0.315112540192926
2018,1,Leviste Laurel,0.764705882352941,0.678861788617886,0.479729729729729,0.581168831168831,0.157657657657657,0.0088183421516754,0.0930397727272727,0.338424437299035
2018,1,Manalao Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2018,1,Mataas na Kahoy,0.779411764705882,0.585365853658536,0.378378378378378,0.558441558441558,0.099099099099099,0.0088183421516754,0.09375,0.596463022508038
2018,1,Quiling Talisay,0.755882352941176,0.626016260162601,0.358108108108108,0.628246753246753,0.132882882882882,0.0158730158730158,0.0973011363636363,0.524115755627009
2018,1,Sampaloc Talisay,0.73235294117647,0.654471544715447,0.418918918918919,0.61525974025974,0.193693693693693,0.0082010582010581,0.110795454545454,0.361334405144694
2018,1,San Isidro Talisay,0.763235294117647,0.617886178861788,0.418918918918919,0.60064935064935,0.279279279279279,0.0105820105820105,0.102982954545454,0.433681672025723
2018,1,San Nicolas,0.761764705882352,0.642276422764227,0.351351351351351,0.532467532467532,0.193693693693693,0.0141093474426807,0.0965909090909091,0.356913183279742
2018,1,Subic Ilaya Agoncilo,0.770588235294117,0.670731707317073,0.5,0.540584415584415,0.126126126126126,0.0149911816578483,0.0759943181818181,0.315514469453376
2018,1,Tanauan,0.767647058823529,0.58130081300813,0.439189189189189,0.553571428571428,0.126126126126126,0.0167548500881834,0.100142045454545,0.540594855305466
2018,1,Tumaway Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Aya Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Balakilong Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Bañaga Agoncillo,0.766911764705882,0.713414634146341,0.466216216216216,0.482954545454545,0.129504504504504,0.0154320987654321,0.101207386363636,0.186495176848874
2019,1,Berinayan Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Bilibinwang Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Buso Buso Laurel,0.765441176470588,0.670731707317073,0.41554054054054,0.469155844155844,0.123873873873873,0.0167548500881834,0.0880681818181818,0.307676848874598
2019,1,Leviste Laurel,0.766911764705882,0.699186991869919,0.510135135135135,0.504058441558441,0.0765765765765765,0.015432098765432,0.0901988636363636,0.342644694533762
2019,1,Manalao Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Mataas na Kahoy,0.744117647058823,0.634146341463414,0.378378378378378,0.517316017316017,0.066066066066066,0.0111699000587889,0.0757575757575757,0.367899249732047
2019,1,Quiling Talisay,0.753676470588235,0.660569105691057,0.435810810810811,0.497564935064934,0.100225225225225,0.0189594356261022,0.100497159090909,0.349879421221864
2019,1,Sampaloc Talisay,0.76985294117647,0.65650406504065,0.351351351351351,0.489448051948051,0.0912162162162162,0.015432098765432,0.0958806818181818,0.302049839228295
2019,1,San Isidro Talisay,0.769117647058823,0.674796747967479,0.39527027027027,0.504058441558441,0.109234234234234,0.0132275132275132,0.0955255681818182,0.354501607717041
2019,1,San Nicolas,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2019,1,Subic Ilaya Agoncilo,0.765441176470588,0.689024390243902,0.533783783783784,0.532467532467532,0.0799549549549549,0.0171957671957671,0.0827414772727272,0.340434083601286
2019,1,Tanauan,0.75,0.615176151761517,0.369369369369369,0.499999999999999,0.072072072072072,0.0152851263962375,0.0814393939393939,0.35128617363344
2019,1,Tumaway Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2020,1,Aya Talisay,0.685294117647058,0.504065040650406,0.27027027027027,0.0,0.0405405405405405,0.0141093474426807,0.107954545454545,0.157556270096463
2020,1,Balakilong Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2020,1,Bañaga Agoncillo,0.826470588235294,0.845528455284552,0.486486486486486,0.464285714285714,0.081081081081081,0.0088183421516754,0.0610795454545454,0.220257234726688
2020,1,Berinayan Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2020,1,Bilibinwang Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2020,1,Buso Buso Laurel,0.826470588235294,0.813008130081301,0.486486486486486,0.516233766233766,0.0765765765765765,0.0052910052910052,0.146306818181818,0.285369774919614
2020,1,Leviste Laurel,0.773529411764705,0.719512195121951,0.486486486486486,0.402597402597402,0.0968468468468468,0.0088183421516754,0.0965909090909091,0.366961414790996
2020,1,Manalao Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2020,1,Mataas na Kahoy,0.751470588235294,0.565040650406504,0.331081081081081,0.499999999999999,0.0202702702702702,0.0388007054673721,0.0553977272727273,0.297829581993569
2020,1,Quiling Talisay,0.767647058823529,0.691056910569105,0.391891891891891,0.285714285714285,0.0833333333333333,0.0123456790123456,0.0994318181818181,0.262861736334405
2020,1,Sampaloc Talisay,0.774999999999999,0.630081300813008,0.398648648648648,0.469155844155844,0.0833333333333333,0.0149911816578483,0.110085227272727,0.346463022508038
2020,1,San Isidro Talisay,0.835294117647058,0.666666666666666,0.54054054054054,0.545454545454545,0.0675675675675675,0.001763668430335,0.107954545454545,0.344855305466237
2020,1,San Nicolas,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2020,1,Subic Ilaya Agoncilo,0.817647058823529,0.869918699186991,0.675675675675675,0.571428571428571,0.0405405405405405,0.0052910052910052,0.0951704545454545,0.412379421221864
2020,1,Tanauan,0.73235294117647,0.612466124661246,0.391891891891892,0.296536796536796,0.027027027027027,0.019400352733686,0.100378787878787,0.254823151125401
2020,1,Tumaway Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2021,1,Aya Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2021,1,Balakilong Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2021,1,Bañaga Agoncillo,0.778676470588235,0.714430894308943,0.488175675675675,0.52353896103896,0.140765765765765,0.146164021164021,0.0958806818181818,0.305164790996784
2021,1,Berinayan Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2021,1,Bilibinwang Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2021,1,Buso Buso Laurel,0.791596638655462,0.739837398373983,0.476833976833976,0.514378478664192,0.128700128700128,0.158226253464348,0.103693181818181,0.333945796968305
2021,1,Leviste Laurel,0.788562091503268,0.715447154471544,0.531531531531531,0.52092352092352,0.0825825825825825,0.126984126984126,0.0920138888888889,0.38522686673812
2021,1,Manalao Agoncillo,0.794117647058823,0.772357723577236,0.635135135135135,0.568181818181818,0.0945945945945945,0.0211640211640211,0.160511363636363,0.335209003215434
2021,1,Mataas na Kahoy,0.772222222222222,0.663053297199638,0.448948948948949,0.48051948051948,0.075075075075075,0.129923574368018,0.0872790404040403,0.46713111825652
2021,1,Quiling Talisay,0.80235294117647,0.693495934959349,0.451351351351351,0.51038961038961,0.104954954954954,0.120458553791887,0.0923295454545454,0.392845659163987
2021,1,Sampaloc Talisay,0.780294117647058,0.668292682926829,0.417567567567567,0.508441558441558,0.0941441441441441,0.119047619047619,0.0928977272727273,0.413826366559485
2021,1,San Isidro Talisay,0.797058823529411,0.705284552845528,0.442567567567567,0.517857142857142,0.121621621621621,0.25705467372134,0.0980113636363636,0.452974276527331
2021,1,San Nicolas,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2021,1,Subic Ilaya Agoncilo,0.774509803921568,0.723577235772357,0.477477477477477,0.549783549783549,0.0713213213213213,0.175778953556731,0.0790719696969697,0.470123258306538
2021,1,Tanauan,0.774117647058823,0.652845528455284,0.456756756756756,0.533116883116883,0.12072072072072,0.119576719576719,0.120454545454545,0.418247588424437
2021,1,Tumaway Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2022,1,Aya Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2022,1,Balakilong Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2022,1,Bañaga Agoncillo,0.7,0.552845528455284,0.337837837837837,0.470779220779221,0.063063063063063,0.0352733686067019,0.119318181818181,0.204180064308681
2022,1,Berinayan Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2022,1,Bilibinwang Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2022,1,Buso Buso Laurel,0.705882352941176,0.560975609756097,0.351351351351351,0.467532467532467,0.063063063063063,0.0476190476190476,0.127840909090909,0.259646302250803
2022,1,Leviste Laurel,0.705882352941176,0.552845528455284,0.324324324324324,0.470779220779221,0.0495495495495495,0.0458553791887125,0.133522727272727,0.314308681672025
2022,1,Manalao Agoncillo,0.7,0.528455284552845,0.297297297297297,0.532467532467532,0.108108108108108,0.0264550264550264,0.110795454545454,0.424437299035369
2022,1,Mataas na Kahoy,0.688235294117647,0.504065040650406,0.27027027027027,0.470779220779221,0.036036036036036,0.0423280423280423,0.133522727272727,0.241157556270096
2022,1,Quiling Talisay,0.7,0.552845528455284,0.351351351351351,0.451298701298701,0.036036036036036,0.0440917107583774,0.123579545454545,0.237138263665594
2022,1,Sampaloc Talisay,0.705882352941176,0.552845528455284,0.351351351351351,0.422077922077921,0.148648648648648,0.0423280423280423,0.15340909090909,0.233118971061093
2022,1,San Isidro Talisay,0.793627450980392,0.705962059620596,0.452702702702702,0.588203463203463,0.1006006006006,0.0299823633156966,0.114109848484848,0.443193997856377
2022,1,San Nicolas,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2022,1,Subic Ilaya Agoncilo,0.704411764705882,0.707317073170731,0.525675675675675,0.599350649350649,0.154504504504504,0.0231040564373897,0.101704545454545,0.397347266881028
2022,1,Tanauan,0.697058823529411,0.528455284552845,0.310810810810811,0.428571428571428,0.0675675675675675,0.0529100529100529,0.110795454545454,0.240353697749196
2022,1,Tumaway Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2023,1,Aya Talisay,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2023,1,Balakilong Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2023,1,Bañaga Agoncillo,0.7,0.536585365853658,0.513513513513513,0.389610389610389,0.346846846846846,0.0687830687830687,0.110795454545454,0.199356913183279
2023,1,Berinayan Laurel,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2023,1,Bilibinwang Agoncillo,0.7721566843405026,0.627190366417874,0.4061000791007397,0.5705333075750493,0.1257728123227129,0.023902770051386725,0.08638888813023567,0.41938894732587295
2023,1,Buso Buso Laurel,0.7,0.585365853658536,0.513513513513513,0.415584415584415,0.355855855855855,0.0634920634920634,0.110795454545454,0.188102893890675
