YEAR,MONTH,LOCATION,CO2 FLUX,SO2 FLUX
2021,9,Buso Buso Laurel,0.543342981,0.655811603
2021,9,Leviste Laurel,0.543342981,0.655811603
2021,9,Manalao Agoncillo,0.543342981,0.655811603
2021,9,Mataas na Kahoy,0.543342981,0.655811603
2021,9,Quiling Talisay,0.543342981,0.655811603
2021,9,Sampaloc Talisay,0.543342981,0.655811603
2021,9,San Isidro Talisay,0.543342981,0.655811603
2021,9,San Nicolas,0.43460538366137563,0.3391454080026455
2021,9,Subic Ilaya Agoncilo,0.543342981,0.467423788
2021,9,Tanauan,0.543342981,0.655811603
2021,9,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2022,9,Aya Talisay,0.43460538366137563,0.3391454080026455
2022,9,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2022,9,Bañaga Agoncillo,0.543342981,0.415417067
2022,9,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2022,9,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2022,9,Buso Buso Laurel,0.543342981,0.415417067
2022,9,Leviste Laurel,0.543342981,0.415417067
2022,9,Manalao Agoncillo,0.543342981,0.861647751
2022,9,Mataas na Kahoy,0.543342981,0.415417067
2022,9,Quiling Talisay,0.543342981,0.415417067
2022,9,Sampaloc Talisay,0.543342981,0.415417067
2022,9,San Isidro Talisay,0.543342981,0.40468324
2022,9,San Nicolas,0.43460538366137563,0.3391454080026455
2022,9,Subic Ilaya Agoncilo,0.543342981,0.415417067
2022,9,Tanauan,0.543342981,0.415417067
2022,9,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2023,9,Aya Talisay,0.43460538366137563,0.3391454080026455
2023,9,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2023,9,Bañaga Agoncillo,0.543342981,0.249374529
2023,9,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2023,9,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2023,9,Buso Buso Laurel,0.543342981,0.249374529
2023,9,Leviste Laurel,0.543342981,0.249374529
2023,9,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2023,9,Mataas na Kahoy,0.543342981,0.249374529
2023,9,Quiling Talisay,0.543342981,0.249374529
2023,9,Sampaloc Talisay,0.543342981,0.249374529
2023,9,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2023,9,San Nicolas,0.43460538366137563,0.3391454080026455
2023,9,Subic Ilaya Agoncilo,0.543342981,0.249374529
2023,9,Tanauan,0.543342981,0.249374529
2023,9,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2024,9,Aya Talisay,0.43460538366137563,0.3391454080026455
2024,9,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2024,9,Bañaga Agoncillo,0.543342981,0.74462044
2024,9,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2024,9,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2024,9,Buso Buso Laurel,0.543342981,0.74462044
2024,9,Leviste Laurel,0.543342981,0.74462044
2024,9,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2024,9,Mataas na Kahoy,0.543342981,0.74462044
2024,9,Quiling Talisay,0.543342981,0.74462044
2024,9,Sampaloc Talisay,0.543342981,0.74462044
2024,9,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2024,9,San Nicolas,0.43460538366137563,0.3391454080026455
2024,9,Subic Ilaya Agoncilo,0.543342981,0.74462044
2024,9,Tanauan,0.543342981,0.74462044
2024,9,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2013,10,Aya Talisay,0.140998297,0.003636253
2013,10,Balakilong Laurel,0.140998297,0.003636253
2013,10,Bañaga Agoncillo,0.140998297,0.003636253
2013,10,Berinayan Laurel,0.140998297,0.289929471
2013,10,Bilibinwang Agoncillo,0.140998297,0.289929471
2013,10,Buso Buso Laurel,0.140998297,0.289929471
2013,10,Leviste Laurel,0.43460538366137563,0.3391454080026455
2013,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2013,10,Mataas na Kahoy,0.140998297,0.861647751
2013,10,Quiling Talisay,0.43460538366137563,0.3391454080026455
2013,10,Sampaloc Talisay,0.140998297,0.289929471
2013,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2013,10,San Nicolas,0.140998297,0.439220151
2013,10,Subic Ilaya Agoncilo,0.140998297,0.439220151
2013,10,Tanauan,0.140998297,0.289929471
2013,10,Tumaway Talisay,0.140998297,0.289929471
2014,10,Aya Talisay,0.460195521,0.003636253
2014,10,Balakilong Laurel,0.460195521,0.003636253
2014,10,Bañaga Agoncillo,0.460195521,0.003636253
2014,10,Berinayan Laurel,0.460195521,0.289929471
2014,10,Bilibinwang Agoncillo,0.460195521,0.289929471
2014,10,Buso Buso Laurel,0.460195521,0.289929471
2014,10,Leviste Laurel,0.43460538366137563,0.3391454080026455
2014,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2014,10,Mataas na Kahoy,0.474512216,0.861647751
2014,10,Quiling Talisay,0.121475531,0.289929471
2014,10,Sampaloc Talisay,0.460195521,0.289929471
2014,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2014,10,San Nicolas,0.544875518,0.439220151
2014,10,Subic Ilaya Agoncilo,0.544875518,0.439220151
2014,10,Tanauan,0.544875518,0.289929471
2014,10,Tumaway Talisay,0.460195521,0.289929471
2015,10,Aya Talisay,0.633948138,0.003636253
2015,10,Balakilong Laurel,0.633948138,0.003636253
2015,10,Bañaga Agoncillo,0.633948138,0.003636253
2015,10,Berinayan Laurel,0.633948138,0.289929471
2015,10,Bilibinwang Agoncillo,0.633948138,0.289929471
2015,10,Buso Buso Laurel,0.633948138,0.289929471
2015,10,Leviste Laurel,0.43460538366137563,0.3391454080026455
2015,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2015,10,Mataas na Kahoy,0.633948138,0.861647751
2015,10,Quiling Talisay,0.43460538366137563,0.3391454080026455
2015,10,Sampaloc Talisay,0.633948138,0.289929471
2015,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2015,10,San Nicolas,0.633948138,0.439220151
2015,10,Subic Ilaya Agoncilo,0.633948138,0.439220151
2015,10,Tanauan,0.633948138,0.289929471
2015,10,Tumaway Talisay,0.633948138,0.289929471
2016,10,Aya Talisay,0.327684746,0.003636253
2016,10,Balakilong Laurel,0.327684746,0.003636253
2016,10,Bañaga Agoncillo,0.327684746,0.003636253
2016,10,Berinayan Laurel,0.327684746,0.289929471
2016,10,Bilibinwang Agoncillo,0.327684746,0.289929471
2016,10,Buso Buso Laurel,0.327684746,0.289929471
2016,10,Leviste Laurel,0.43460538366137563,0.3391454080026455
2016,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2016,10,Mataas na Kahoy,0.327684746,0.861647751
2016,10,Quiling Talisay,0.43460538366137563,0.3391454080026455
2016,10,Sampaloc Talisay,0.327684746,0.289929471
2016,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2016,10,San Nicolas,0.327684746,0.439220151
2016,10,Subic Ilaya Agoncilo,0.327684746,0.439220151
2016,10,Tanauan,0.327684746,0.289929471
2016,10,Tumaway Talisay,0.327684746,0.289929471
2017,10,Aya Talisay,0.108541698,0.003636253
2017,10,Balakilong Laurel,0.108541698,0.003636253
2017,10,Bañaga Agoncillo,0.108541698,0.003636253
2017,10,Berinayan Laurel,0.108541698,0.289929471
2017,10,Bilibinwang Agoncillo,0.108541698,0.289929471
2017,10,Buso Buso Laurel,0.108541698,0.289929471
2017,10,Leviste Laurel,0.43460538366137563,0.3391454080026455
2017,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2017,10,Mataas na Kahoy,0.108541698,0.861647751
2017,10,Quiling Talisay,0.43460538366137563,0.3391454080026455
2017,10,Sampaloc Talisay,0.108541698,0.289929471
2017,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2017,10,San Nicolas,0.110738009,0.439220151
2017,10,Subic Ilaya Agoncilo,0.108541698,0.439220151
2017,10,Tanauan,0.108541698,0.289929471
2017,10,Tumaway Talisay,0.108541698,0.289929471
2018,10,Aya Talisay,0.43460538366137563,0.3391454080026455
2018,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2018,10,Bañaga Agoncillo,0.1788505,0.003636253
2018,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2018,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2018,10,Buso Buso Laurel,0.1788505,0.289929471
2018,10,Leviste Laurel,0.1788505,0.289929471
2018,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2018,10,Mataas na Kahoy,0.0,0.861647751
2018,10,Quiling Talisay,0.1788505,0.289929471
2018,10,Sampaloc Talisay,0.1788505,0.289929471
2018,10,San Isidro Talisay,0.1788505,0.289929471
2018,10,San Nicolas,0.357700999,0.439220151
2018,10,Subic Ilaya Agoncilo,0.1788505,0.439220151
2018,10,Tanauan,0.1788505,0.289929471
2018,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2019,10,Aya Talisay,0.43460538366137563,0.3391454080026455
2019,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2019,10,Bañaga Agoncillo,0.437329481,0.003636253
2019,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2019,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2019,10,Buso Buso Laurel,0.437329481,0.289929471
2019,10,Leviste Laurel,0.437329481,0.289929471
2019,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2019,10,Mataas na Kahoy,0.437329481,0.861647751
2019,10,Quiling Talisay,0.437329481,0.289929471
2019,10,Sampaloc Talisay,0.437329481,0.289929471
2019,10,San Isidro Talisay,0.437329481,0.289929471
2019,10,San Nicolas,0.43460538366137563,0.3391454080026455
2019,10,Subic Ilaya Agoncilo,0.437329481,0.439220151
2019,10,Tanauan,0.437329481,0.289929471
2019,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2020,10,Aya Talisay,0.095119797,0.003636253
2020,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2020,10,Bañaga Agoncillo,0.543342981,0.0
2020,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2020,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2020,10,Buso Buso Laurel,0.543342981,0.0
2020,10,Leviste Laurel,0.543342981,0.001818126
2020,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2020,10,Mataas na Kahoy,0.543342981,0.001818126
2020,10,Quiling Talisay,0.543342981,0.001818126
2020,10,Sampaloc Talisay,0.543342981,0.001818126
2020,10,San Isidro Talisay,0.543342981,0.0
2020,10,San Nicolas,0.43460538366137563,0.3391454080026455
2020,10,Subic Ilaya Agoncilo,0.543342981,0.0
2020,10,Tanauan,0.543342981,0.001818126
2020,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2021,10,Aya Talisay,0.43460538366137563,0.3391454080026455
2021,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2021,10,Bañaga Agoncillo,0.543342981,0.805471081
2021,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2021,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2021,10,Buso Buso Laurel,0.543342981,0.805471081
2021,10,Leviste Laurel,0.543342981,0.805471081
2021,10,Manalao Agoncillo,0.543342981,0.655811603
2021,10,Mataas na Kahoy,0.543342981,0.805471081
2021,10,Quiling Talisay,0.543342981,0.805471081
2021,10,Sampaloc Talisay,0.543342981,0.805471081
2021,10,San Isidro Talisay,0.543342981,0.418577699
2021,10,San Nicolas,0.43460538366137563,0.3391454080026455
2021,10,Subic Ilaya Agoncilo,0.543342981,0.805471081
2021,10,Tanauan,0.543342981,0.805471081
2021,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2022,10,Aya Talisay,0.43460538366137563,0.3391454080026455
2022,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2022,10,Bañaga Agoncillo,0.543342981,0.378694067
2022,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2022,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2022,10,Buso Buso Laurel,0.543342981,0.378694067
2022,10,Leviste Laurel,0.543342981,0.268161976
2022,10,Manalao Agoncillo,0.543342981,0.861647751
2022,10,Mataas na Kahoy,0.543342981,0.268161976
2022,10,Quiling Talisay,0.543342981,0.268161976
2022,10,Sampaloc Talisay,0.543342981,0.268161976
2022,10,San Isidro Talisay,0.543342981,0.40468324
2022,10,San Nicolas,0.43460538366137563,0.3391454080026455
2022,10,Subic Ilaya Agoncilo,0.543342981,0.330398699
2022,10,Tanauan,0.543342981,0.268161976
2022,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2023,10,Aya Talisay,0.43460538366137563,0.3391454080026455
2023,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2023,10,Bañaga Agoncillo,0.543342981,0.516870974
2023,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2023,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2023,10,Buso Buso Laurel,0.543342981,0.516870974
2023,10,Leviste Laurel,0.543342981,0.516870974
2023,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2023,10,Mataas na Kahoy,0.543342981,0.516870974
2023,10,Quiling Talisay,0.543342981,0.516870974
2023,10,Sampaloc Talisay,0.543342981,0.516870974
2023,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2023,10,San Nicolas,0.43460538366137563,0.3391454080026455
2023,10,Subic Ilaya Agoncilo,0.543342981,0.516870974
2023,10,Tanauan,0.543342981,0.516870974
2023,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2024,10,Aya Talisay,0.43460538366137563,0.3391454080026455
2024,10,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2024,10,Bañaga Agoncillo,0.543342981,0.74462044
2024,10,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2024,10,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2024,10,Buso Buso Laurel,0.543342981,0.74462044
2024,10,Leviste Laurel,0.543342981,0.74462044
2024,10,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2024,10,Mataas na Kahoy,0.543342981,0.74462044
2024,10,Quiling Talisay,0.543342981,0.74462044
2024,10,Sampaloc Talisay,0.543342981,0.74462044
2024,10,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2024,10,San Nicolas,0.43460538366137563,0.3391454080026455
2024,10,Subic Ilaya Agoncilo,0.543342981,0.74462044
2024,10,Tanauan,0.543342981,0.74462044
2024,10,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2013,11,Aya Talisay,0.383405974,0.003636253
2013,11,Balakilong Laurel,0.383405974,0.003636253
2013,11,Bañaga Agoncillo,0.383405974,0.003636253
2013,11,Berinayan Laurel,0.383405974,0.289929471
2013,11,Bilibinwang Agoncillo,0.383405974,0.289929471
2013,11,Buso Buso Laurel,0.383405974,0.289929471
2013,11,Leviste Laurel,0.43460538366137563,0.3391454080026455
2013,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2013,11,Mataas na Kahoy,0.383405974,0.861647751
2013,11,Quiling Talisay,0.43460538366137563,0.3391454080026455
2013,11,Sampaloc Talisay,0.383405974,0.289929471
2013,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2013,11,San Nicolas,0.383405974,0.439220151
2013,11,Subic Ilaya Agoncilo,0.383405974,0.439220151
2013,11,Tanauan,0.383405974,0.289929471
2013,11,Tumaway Talisay,0.383405974,0.289929471
2014,11,Aya Talisay,0.995119309,0.003636253
2014,11,Balakilong Laurel,0.995119309,0.003636253
2014,11,Bañaga Agoncillo,0.995119309,0.003636253
2014,11,Berinayan Laurel,0.995119309,0.289929471
2014,11,Bilibinwang Agoncillo,0.995119309,0.289929471
2014,11,Buso Buso Laurel,0.995119309,0.289929471
2014,11,Leviste Laurel,0.43460538366137563,0.3391454080026455
2014,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2014,11,Mataas na Kahoy,0.995119309,0.861647751
2014,11,Quiling Talisay,0.121475531,0.289929471
2014,11,Sampaloc Talisay,0.995119309,0.289929471
2014,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2014,11,San Nicolas,0.995119309,0.439220151
2014,11,Subic Ilaya Agoncilo,0.995119309,0.439220151
2014,11,Tanauan,0.995119309,0.289929471
2014,11,Tumaway Talisay,0.995119309,0.289929471
2015,11,Aya Talisay,0.781589056,0.003636253
2015,11,Balakilong Laurel,0.781589056,0.003636253
2015,11,Bañaga Agoncillo,0.781589056,0.003636253
2015,11,Berinayan Laurel,0.781589056,0.289929471
2015,11,Bilibinwang Agoncillo,0.781589056,0.289929471
2015,11,Buso Buso Laurel,0.781589056,0.289929471
2015,11,Leviste Laurel,0.43460538366137563,0.3391454080026455
2015,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2015,11,Mataas na Kahoy,0.760846117,0.861647751
2015,11,Quiling Talisay,0.43460538366137563,0.3391454080026455
2015,11,Sampaloc Talisay,0.781589056,0.289929471
2015,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2015,11,San Nicolas,0.760846117,0.439220151
2015,11,Subic Ilaya Agoncilo,0.781589056,0.439220151
2015,11,Tanauan,0.781589056,0.289929471
2015,11,Tumaway Talisay,0.781589056,0.289929471
2016,11,Aya Talisay,0.327684746,0.003636253
2016,11,Balakilong Laurel,0.327684746,0.003636253
2016,11,Bañaga Agoncillo,0.327684746,0.003636253
2016,11,Berinayan Laurel,0.327684746,0.289929471
2016,11,Bilibinwang Agoncillo,0.327684746,0.289929471
2016,11,Buso Buso Laurel,0.327684746,0.289929471
2016,11,Leviste Laurel,0.43460538366137563,0.3391454080026455
2016,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2016,11,Mataas na Kahoy,0.327684746,0.861647751
2016,11,Quiling Talisay,0.43460538366137563,0.3391454080026455
2016,11,Sampaloc Talisay,0.327684746,0.289929471
2016,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2016,11,San Nicolas,0.327684746,0.439220151
2016,11,Subic Ilaya Agoncilo,0.327684746,0.439220151
2016,11,Tanauan,0.327684746,0.289929471
2016,11,Tumaway Talisay,0.327684746,0.289929471
2017,11,Aya Talisay,0.095119797,0.003636253
2017,11,Balakilong Laurel,0.095119797,0.003636253
2017,11,Bañaga Agoncillo,0.095119797,0.003636253
2017,11,Berinayan Laurel,0.095119797,0.289929471
2017,11,Bilibinwang Agoncillo,0.095119797,0.289929471
2017,11,Buso Buso Laurel,0.095119797,0.289929471
2017,11,Leviste Laurel,0.43460538366137563,0.3391454080026455
2017,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2017,11,Mataas na Kahoy,0.095119797,0.861647751
2017,11,Quiling Talisay,0.43460538366137563,0.3391454080026455
2017,11,Sampaloc Talisay,0.095119797,0.289929471
2017,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2017,11,San Nicolas,0.095119797,0.439220151
2017,11,Subic Ilaya Agoncilo,0.095119797,0.439220151
2017,11,Tanauan,0.095119797,0.289929471
2017,11,Tumaway Talisay,0.095119797,0.289929471
2018,11,Aya Talisay,0.43460538366137563,0.3391454080026455
2018,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2018,11,Bañaga Agoncillo,0.1788505,0.003636253
2018,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2018,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2018,11,Buso Buso Laurel,0.1788505,0.289929471
2018,11,Leviste Laurel,0.1788505,0.289929471
2018,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2018,11,Mataas na Kahoy,0.0,0.861647751
2018,11,Quiling Talisay,0.1788505,0.289929471
2018,11,Sampaloc Talisay,0.1788505,0.289929471
2018,11,San Isidro Talisay,0.1788505,0.289929471
2018,11,San Nicolas,0.357700999,0.439220151
2018,11,Subic Ilaya Agoncilo,0.1788505,0.439220151
2018,11,Tanauan,0.1788505,0.289929471
2018,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2019,11,Aya Talisay,0.43460538366137563,0.3391454080026455
2019,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2019,11,Bañaga Agoncillo,0.543342981,0.003636253
2019,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2019,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2019,11,Buso Buso Laurel,0.543342981,0.289929471
2019,11,Leviste Laurel,0.543342981,0.289929471
2019,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2019,11,Mataas na Kahoy,0.543342981,0.861647751
2019,11,Quiling Talisay,0.543342981,0.289929471
2019,11,Sampaloc Talisay,0.543342981,0.289929471
2019,11,San Isidro Talisay,0.543342981,0.289929471
2019,11,San Nicolas,0.43460538366137563,0.3391454080026455
2019,11,Subic Ilaya Agoncilo,0.543342981,0.439220151
2019,11,Tanauan,0.543342981,0.289929471
2019,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2020,11,Aya Talisay,0.095119797,0.003636253
2020,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2020,11,Bañaga Agoncillo,0.543342981,0.0
2020,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2020,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2020,11,Buso Buso Laurel,0.543342981,0.0
2020,11,Leviste Laurel,0.543342981,0.001818126
2020,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2020,11,Mataas na Kahoy,0.543342981,0.001818126
2020,11,Quiling Talisay,0.543342981,0.001818126
2020,11,Sampaloc Talisay,0.543342981,0.001818126
2020,11,San Isidro Talisay,0.543342981,0.0
2020,11,San Nicolas,0.43460538366137563,0.3391454080026455
2020,11,Subic Ilaya Agoncilo,0.543342981,0.0
2020,11,Tanauan,0.543342981,0.001818126
2020,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2021,11,Aya Talisay,0.43460538366137563,0.3391454080026455
2021,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2021,11,Bañaga Agoncillo,0.543342981,0.733726943
2021,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2021,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2021,11,Buso Buso Laurel,0.543342981,0.733726943
2021,11,Leviste Laurel,0.543342981,0.733726943
2021,11,Manalao Agoncillo,0.543342981,0.655811603
2021,11,Mataas na Kahoy,0.543342981,0.733726943
2021,11,Quiling Talisay,0.543342981,0.733726943
2021,11,Sampaloc Talisay,0.543342981,0.733726943
2021,11,San Isidro Talisay,0.543342981,0.418577699
2021,11,San Nicolas,0.43460538366137563,0.3391454080026455
2021,11,Subic Ilaya Agoncilo,0.543342981,0.733726943
2021,11,Tanauan,0.543342981,0.733726943
2021,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2022,11,Aya Talisay,0.43460538366137563,0.3391454080026455
2022,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2022,11,Bañaga Agoncillo,0.543342981,0.131685927
2022,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2022,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2022,11,Buso Buso Laurel,0.543342981,0.131685927
2022,11,Leviste Laurel,0.543342981,0.391100981
2022,11,Manalao Agoncillo,0.543342981,0.861647751
2022,11,Mataas na Kahoy,0.543342981,0.391100981
2022,11,Quiling Talisay,0.543342981,0.422188517
2022,11,Sampaloc Talisay,0.543342981,0.422188517
2022,11,San Isidro Talisay,0.543342981,0.40468324
2022,11,San Nicolas,0.43460538366137563,0.3391454080026455
2022,11,Subic Ilaya Agoncilo,0.543342981,0.131685927
2022,11,Tanauan,0.543342981,0.391100981
2022,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2023,11,Aya Talisay,0.43460538366137563,0.3391454080026455
2023,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2023,11,Bañaga Agoncillo,0.543342981,0.686216576
2023,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2023,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2023,11,Buso Buso Laurel,0.543342981,0.686216576
2023,11,Leviste Laurel,0.543342981,0.686216576
2023,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2023,11,Mataas na Kahoy,0.543342981,0.686216576
2023,11,Quiling Talisay,0.543342981,0.686216576
2023,11,Sampaloc Talisay,0.543342981,0.686216576
2023,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2023,11,San Nicolas,0.43460538366137563,0.3391454080026455
2023,11,Subic Ilaya Agoncilo,0.543342981,0.686216576
2023,11,Tanauan,0.543342981,0.686216576
2023,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2024,11,Aya Talisay,0.43460538366137563,0.3391454080026455
2024,11,Balakilong Laurel,0.43460538366137563,0.3391454080026455
2024,11,Bañaga Agoncillo,0.543342981,0.74462044
2024,11,Berinayan Laurel,0.43460538366137563,0.3391454080026455
2024,11,Bilibinwang Agoncillo,0.43460538366137563,0.3391454080026455
2024,11,Buso Buso Laurel,0.543342981,0.74462044
2024,11,Leviste Laurel,0.543342981,0.74462044
2024,11,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2024,11,Mataas na Kahoy,0.543342981,0.74462044
2024,11,Quiling Talisay,0.543342981,0.74462044
2024,11,Sampaloc Talisay,0.543342981,0.74462044
2024,11,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2024,11,San Nicolas,0.43460538366137563,0.3391454080026455
2024,11,Subic Ilaya Agoncilo,0.543342981,0.74462044
2024,11,Tanauan,0.543342981,0.74462044
2024,11,Tumaway Talisay,0.43460538366137563,0.3391454080026455
2013,12,Aya Talisay,0.383405974,0.003636253
2013,12,Balakilong Laurel,0.383405974,0.003636253
2013,12,Bañaga Agoncillo,0.383405974,0.003636253
2013,12,Berinayan Laurel,0.383405974,0.289929471
2013,12,Bilibinwang Agoncillo,0.383405974,0.289929471
2013,12,Buso Buso Laurel,0.383405974,0.289929471
2013,12,Leviste Laurel,0.43460538366137563,0.3391454080026455
2013,12,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2013,12,Mataas na Kahoy,0.383405974,0.861647751
2013,12,Quiling Talisay,0.43460538366137563,0.3391454080026455
2013,12,Sampaloc Talisay,0.383405974,0.289929471
2013,12,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2013,12,San Nicolas,0.383405974,0.439220151
2013,12,Subic Ilaya Agoncilo,0.383405974,0.439220151
2013,12,Tanauan,0.383405974,0.289929471
2013,12,Tumaway Talisay,0.383405974,0.289929471
2014,12,Aya Talisay,0.460195521,0.003636253
2014,12,Balakilong Laurel,0.460195521,0.003636253
2014,12,Bañaga Agoncillo,0.460195521,0.003636253
2014,12,Berinayan Laurel,0.460195521,0.289929471
2014,12,Bilibinwang Agoncillo,0.460195521,0.289929471
2014,12,Buso Buso Laurel,0.460195521,0.289929471
2014,12,Leviste Laurel,0.43460538366137563,0.3391454080026455
2014,12,Manalao Agoncillo,0.43460538366137563,0.3391454080026455
2014,12,Mataas na Kahoy,0.474512216,0.861647751
2014,12,Quiling Talisay,0.121475531,0.289929471
2014,12,Sampaloc Talisay,0.460195521,0.289929471
2014,12,San Isidro Talisay,0.43460538366137563,0.3391454080026455
2014,12,San Nicolas,0.544875518,0.439220151
2014,12,Subic Ilaya Agoncilo,0.544875518,0.439220151
2014,12,Tanauan,0.544875518,0.289929471
2014,12,Tumaway Talisay,0.460195521,0.289929471
2015,12,Aya Talisay,0.781589056,0.003636253
2015,12,Balakilong Laurel,0.781589056,0.003636253
